ath_gene	osa_gene
AT1G30290	Os12g0615600
AT5G10620	Os04g0606900
AT1G74310	Os05g0519700
AT4G00330	Os03g0148700
AT5G48730	Os06g0172000
AT1G52590	Os01g0173000
AT2G28260	Os02g0627700
AT3G62160	Os01g0291500
AT2G26970	Os02g0465500
AT3G13235	Os02g0198600
ATCG00790	Os11g0269100
AT1G79985	Os01g0593600
AT1G47820	Os06g0717300
AT2G42880	Os01g0629900
AT3G04480	Os02g0810450
AT5G36120	Os01g0966200
AT4G10260	Os08g0113100
AT4G29230	Os06g0560300
AT1G25570	Os01g0140400
AT3G62900	Os07g0669800
AT5G23300	Os04g0676300
AT2G47910	Os08g0167500
AT5G43130	Os03g0441000
AT5G06550	Os11g0572800
AT1G19140	Os03g0405100
AT1G14900	Os08g0428800
AT4G38690	Os09g0535900
AT2G16890	Os09g0330000
AT3G21300	Os01g0193600
AT1G63260	Os10g0503600
AT4G18570	Os05g0573900
AT1G50500	Os01g0906200
AT5G45420	Os08g0159000
AT1G32200	Os10g0577900
AT1G11240	Os03g0353500
AT4G09730	Os01g0184500
AT5G62150	Os04g0572800
AT2G35290	Os03g0170100
AT5G58575	Os05g0351500
AT3G07300	Os10g0392700
AT5G07590	Os10g0563300
AT1G21380	Os11g0199700
AT2G17710	Os04g0560700
AT3G05270	Os07g0506600
AT5G06370	Os05g0440100
AT5G20165	Os05g0251500
AT2G32990	Os02g0738600
AT5G18930	Os05g0141800
AT2G21970	Os04g0639200
AT4G01880	Os03g0833200
AT2G26640	Os06g0598800
AT5G55960	Os06g0297700
AT5G20990	Os04g0661600
AT4G35230	Os03g0132800
AT3G61590	Os02g0260200
AT1G27760	Os07g0588000
AT1G51160	Os01g0513700
AT5G55100	Os01g0698100
AT1G32220	Os04g0403500
AT1G03750	Os05g0247900
AT1G19690	Os01g0261500
AT3G07320	Os09g0502200
AT4G32930	Os01g0565600
AT3G22150	Os04g0602600
AT4G10380	Os10g0513200
AT3G14430	Os08g0528601
AT1G01760	Os04g0683500
AT4G16830	Os05g0589600
AT4G17180	Os09g0272300
AT5G18480	Os02g0624400
AT5G05700	Os05g0446800
AT2G25830	Os05g0519800
AT4G39660	Os03g0171900
AT1G04650	Os03g0144000
AT3G20440	Os06g0367100
AT1G80880	Os08g0272200
AT2G33390	Os03g0138400
AT3G25410	Os02g0475400
AT3G51980	Os09g0512700
AT3G12710	Os01g0799500
AT2G28380	Os10g0480500
AT4G29735	Os06g0567000
AT3G12940	Os07g0496900
AT1G67580	Os04g0488000
AT3G10020	Os11g0149200
AT1G19490	Os11g0154900
AT5G09830	Os01g0866600
AT3G52220	Os08g0558700
AT5G07360	Os11g0536800
AT5G63280	Os12g0233400
AT4G15440	Os02g0110200
AT4G23930	Os01g0234700
AT5G14180	Os08g0529800
AT2G26440	Os06g0193200
AT1G23220	Os02g0580400
AT5G17230	Os06g0729000
AT3G10210	Os01g0948300
AT3G13730	Os01g0197100
AT3G15240	Os11g0446000
AT4G08540	Os07g0626300
AT5G67390	Os03g0442900
AT4G39460	Os05g0361900
AT2G44920	Os01g0144100
AT5G35180	Os08g0439100
AT1G27385	Os04g0386500
AT1G67700	Os02g0600200
AT2G04530	Os09g0482680
AT3G45050	Os06g0731300
AT5G50760	Os01g0924966
AT5G45600	Os06g0137300
AT1G77320	Os11g0191300
AT4G33910	Os03g0761900
AT5G23570	Os12g0197500
AT2G38430	Os02g0504100
AT1G30700	Os06g0548100
AT3G01390	Os04g0601700
AT4G32680	Os01g0863400
AT1G75270	Os05g0116100
AT3G23280	Os07g0446100
AT5G51180	Os08g0143700
AT4G05090	Os07g0558200
AT1G77300	Os02g0554000
AT3G05760	Os03g0831900
AT1G72970	Os09g0363900
AT2G46915	Os06g0104000
AT4G22330	Os03g0698900
AT5G22950	Os03g0108400
AT4G38490	Os09g0450200
AT2G33560	Os02g0193600
AT1G07410	Os03g0823700
AT1G29950	Os01g0626900
AT3G26570	Os02g0593500
AT3G07565	Os05g0305700
AT5G60640	Os02g0100100
AT1G31430	Os06g0597500
ATMG00070	Os12g0422971
AT3G61360	Os06g0694600
AT1G30580	Os08g0199300
AT1G63770	Os08g0562700
AT5G40530	Os02g0593900
AT3G55160	Os08g0169700
AT5G41480	Os12g0623800
AT1G65590	Os01g0891000
AT3G27325	Os09g0266400
AT5G02040	Os05g0455600
AT3G52200	Os06g0499900
AT5G26360	Os06g0538000
AT5G57035	Os06g0574200
AT1G24490	Os03g0844700
AT2G16460	Os06g0713100
AT5G39790	Os02g0135900
AT4G15563	Os05g0372800
AT2G01120	Os01g0683400
AT1G36980	Os02g0566900
AT4G10770	Os06g0125400
AT3G12090	Os01g0977100
AT4G01510	Os03g0784300
AT4G12760	Os05g0417300
AT5G05810	Os06g0695900
AT3G22960	Os07g0181000
AT2G14255	Os11g0549700
AT1G72190	Os07g0264100
AT5G61350	Os03g0759600
AT5G08630	Os02g0556900
AT1G53645	Os06g0664400
AT4G27510	Os02g0461200
AT1G04870	Os06g0142800
AT3G12670	Os01g0616900
AT1G22180	Os02g0752000
AT1G61010	Os03g0852900
AT5G54730	Os01g0786900
AT1G80510	Os06g0644700
AT5G11340	Os01g0610400
AT3G04680	Os02g0217500
AT1G08960	Os11g0148000
AT3G53180	Os10g0456500
AT2G02570	Os08g0109900
AT4G17030	Os07g0496250
AT2G20320	Os03g0145500
AT2G21440	Os03g0801800
AT4G00910	Os02g0673100
AT3G07350	Os01g0915000
AT2G20300	Os02g0815900
AT2G27960	Os03g0146300
AT1G32250	Os01g0505600
AT3G21570	Os01g0384800
AT2G35720	Os10g0507800
AT2G35795	Os07g0192300
AT2G13620	Os01g0817400
AT2G27100	Os06g0698859
AT1G42540	Os02g0117500
AT2G47330	Os03g0308500
AT5G62960	Os01g0171800
AT2G36370	Os01g0968600
AT3G21350	Os06g0217500
AT4G24550	Os07g0620300
AT1G04620	Os04g0320100
AT1G28440	Os01g0239700
AT4G25050	Os11g0521500
AT1G53120	Os01g0747700
AT3G07570	Os01g0895300
AT3G58520	Os04g0546100
AT2G16050	Os12g0596300
AT1G05577	Os01g0778100
AT1G72640	Os03g0410700
AT5G44560	Os03g0639800
AT2G01100	Os01g0120700
AT5G39250	Os03g0423000
AT4G19400	Os05g0241400
AT5G27450	Os10g0329300
AT2G31400	Os12g0562300
AT3G07800	Os03g0113100
AT2G25740	Os05g0521500
AT1G77470	Os02g0775200
AT5G22340	Os03g0322600
AT2G17350	Os08g0511800
AT5G61820	Os08g0538600
AT3G21670	Os02g0580900
AT3G62730	Os03g0345300
AT3G07090	Os02g0814000
AT4G18465	Os01g0212100
AT5G04270	Os02g0819100
AT3G54120	Os04g0367400
AT5G03460	Os02g0823600
AT3G11960	Os07g0203700
AT4G02030	Os03g0737800
AT4G21760	Os04g0513900
AT1G24360	Os04g0376300
AT5G41810	Os06g0525200
AT3G07670	Os02g0725200
AT1G06130	Os09g0516600
AT2G37690	Os01g0199900
AT3G06050	Os01g0266600
AT1G29340	Os02g0234300
AT4G17240	Os03g0750900
AT5G16950	Os01g0258600
AT4G31985	Os06g0181566
AT4G16330	Os06g0162500
AT2G02090	Os04g0566100
AT1G10417	Os10g0411750
AT5G06620	Os10g0410700
AT4G30790	Os02g0179800
AT5G23940	Os08g0562500
AT2G35680	Os10g0561900
AT2G28880	Os06g0699700
AT2G42260	Os04g0472700
AT1G80380	Os01g0682500
AT3G21820	Os04g0629100
AT5G61670	Os02g0651300
AT1G78915	Os07g0287100
AT3G12350	Os12g0511000
AT1G73400	Os02g0759500
AT3G58600	Os01g0614700
AT4G37630	Os12g0588800
AT3G04580	Os04g0169100
AT1G10760	Os06g0498400
AT5G03050	Os03g0108700
AT3G19220	Os09g0458400
AT5G17990	Os03g0126000
AT1G76660	Os01g0103800
AT2G14680	Os03g0431800
AT1G03310	Os05g0393700
AT3G23490	Os10g0471300
AT4G19420	Os02g0702400
AT1G71210	Os02g0127600
AT5G08530	Os07g0645400
AT1G77710	Os01g0962400
AT3G63090	Os01g0293200
AT5G02230	Os03g0273800
AT2G43980	Os09g0518700
AT1G64570	Os03g0672700
AT5G67460	Os10g0347000
AT1G65070	Os04g0680700
AT4G24400	Os01g0536000
AT3G18270	Os01g0138900
AT1G35340	Os11g0219000
AT5G48840	Os03g0851800
AT5G17170	Os08g0162600
AT1G50400	Os03g0323800
AT3G24200	Os03g0839100
AT3G07940	Os01g0951100
AT5G49970	Os10g0377800
AT3G58060	Os03g0226400
AT4G18470	Os02g0312800
AT5G05930	Os05g0453500
AT3G54826	Os02g0819700
AT1G20330	Os03g0136200
AT1G64350	Os01g0620100
AT3G47610	Os09g0413100
AT1G42970	Os03g0129300
AT5G60540	Os02g0130100
AT1G51730	Os01g0558300
AT3G27050	Os11g0488600
AT1G14340	Os04g0641400
AT1G09230	Os03g0326600
AT5G13120	Os05g0103200
AT5G66005	Os03g0130750
AT1G30680	Os06g0671700
AT4G32700	Os12g0291000
AT2G39740	Os01g0846500
AT5G64010	Os04g0693250
AT5G66820	Os03g0186500
AT3G26670	Os02g0518100
AT1G16180	Os02g0792900
AT5G47790	Os08g0326100
AT1G10522	Os09g0382400
AT4G32720	Os02g0610400
AT5G13100	Os01g0102500
AT3G59670	Os05g0366300
AT3G61490	Os06g0106800
AT5G27620	Os03g0737600
AT5G66800	Os02g0762600
AT5G19410	Os05g0384600
AT5G45780	Os02g0236100
AT1G13630	Os10g0479200
AT5G01075	Os03g0206201
AT5G13960	Os01g0927000
AT5G05480	Os05g0395000
AT5G18700	Os01g0259400
AT5G64200	Os07g0623300
AT4G17616	Os07g0495300
AT1G78240	Os02g0755000
AT5G66090	Os09g0541700
AT1G18390	Os01g0136400
AT3G48150	Os02g0656300
AT1G34150	Os03g0381100
AT3G59090	Os01g0751300
AT5G52880	Os05g0526300
AT5G46290	Os06g0196600
AT1G67310	Os04g0388500
AT5G44000	Os02g0814800
AT3G01460	Os02g0192400
AT5G11950	Os01g0708500
AT1G50420	Os01g0948200
AT1G14730	Os03g0717200
AT3G59800	Os04g0496600
AT5G06060	Os03g0268900
AT3G24010	Os03g0143600
AT1G33811	Os12g0274200
AT5G57910	Os08g0270800
AT5G18580	Os05g0149800
AT1G12410	Os06g0136800
AT5G32470	Os08g0566000
AT5G05680	Os04g0608400
AT1G67480	Os02g0504900
AT2G18030	Os06g0138100
AT5G57740	Os02g0791200
AT1G71460	Os12g0202850
AT5G61850	Os04g0598300
AT2G20820	Os03g0581800
AT2G31060	Os01g0752700
AT5G19610	Os04g0117300
AT3G13224	Os08g0320100
AT2G26540	Os03g0186100
AT5G11840	Os05g0539900
AT3G04750	Os03g0743200
AT3G49170	Os05g0212100
AT5G66470	Os05g0567300
AT5G26860	Os07g0689300
AT4G24620	Os09g0465600
AT3G17970	Os03g0707900
AT3G12300	Os09g0510200
AT5G63860	Os04g0435700
AT2G02710	Os01g0186200
AT2G44730	Os10g0564200
AT4G30010	Os02g0175800
AT5G24260	Os02g0290600
AT2G13370	Os07g0660200
AT5G16160	Os01g0689600
AT5G58000	Os08g0280600
AT5G05310	Os12g0112300
AT1G80770	Os08g0158900
AT2G02850	Os03g0709300
AT3G01660	Os04g0481300
AT4G34540	Os02g0705000
AT3G06890	Os03g0343800
AT3G61140	Os03g0116500
AT1G73060	Os02g0117100
AT5G58020	Os06g0183900
AT2G39910	Os06g0694100
AT5G01400	Os07g0693900
AT2G36145	Os01g0862200
AT1G13980	Os03g0666100
AT5G57330	Os08g0241600
AT3G55340	Os03g0123200
AT2G33855	Os04g0475300
AT1G05460	Os03g0160400
AT3G11150	Os01g0830500
AT5G16920	Os12g0233900
AT1G30480	Os01g0526100
AT2G15270	Os09g0104300
AT4G28100	Os07g0557700
AT2G47830	Os03g0346800
AT3G18760	Os01g0220300
AT3G63470	Os07g0656900
AT5G21070	Os01g0277700
AT5G41580	Os06g0164000
AT1G18560	Os01g0111400
AT4G14170	Os05g0409800
AT3G44600	Os08g0557500
AT5G11900	Os01g0195500
AT4G01410	Os05g0367900
AT3G17640	Os06g0478600
AT1G74580	Os07g0101200
AT5G59690	Os01g0835900
AT5G15630	Os03g0416200
AT5G45550	Os03g0577200
AT5G11160	Os04g0504000
AT3G59710	Os02g0607700
AT1G02330	Os03g0374100
AT1G10270	Os05g0365500
AT5G14240	Os01g0184800
AT5G66850	Os07g0119000
AT4G03200	Os01g0935600
AT1G74700	Os02g0214300
AT2G42770	Os01g0730800
AT5G13150	Os12g0165600
AT5G52510	Os04g0580300
AT3G15180	Os05g0557200
AT5G64250	Os08g0485400
AT5G18810	Os03g0363800
AT2G40760	Os05g0323100
AT5G23710	Os06g0603400
AT1G80410	Os01g0617500
AT2G36060	Os09g0297100
AT5G18750	Os06g0535300
AT5G63140	Os09g0533300
AT3G48120	Os01g0687600
AT3G61860	Os04g0118900
AT3G02540	Os06g0264300
AT5G64790	Os06g0590600
AT3G27890	Os01g0953600
AT5G54160	Os08g0157500
AT5G47010	Os07g0495900
AT3G10390	Os04g0560300
AT5G46580	Os03g0856100
AT1G77670	Os09g0453800
AT3G43720	Os01g0814100
AT1G42440	Os11g0298400
AT4G32810	Os01g0746400
AT1G01080	Os08g0117100
AT1G76050	Os06g0717400
AT3G27000	Os08g0369300
AT3G49990	Os03g0372700
AT4G35905	Os10g0438700
AT5G66055	Os03g0135600
AT4G32750	Os02g0272400
AT1G74720	Os01g0587300
AT5G59140	Os11g0707700
AT3G48195	Os01g0549500
AT1G77800	Os02g0768750
AT3G26850	Os03g0214900
AT5G10780	Os03g0360500
AT5G06400	Os12g0456100
AT2G31870	Os03g0843900
AT3G26710	Os11g0526200
AT3G13840	Os03g0408600
AT4G12130	Os06g0134800
AT4G29170	Os09g0280600
AT1G47570	Os11g0175500
AT1G77090	Os12g0190200
AT5G01650	Os11g0107500
AT1G50450	Os12g0137200
AT3G44620	Os08g0557400
AT4G22830	Os04g0379400
AT5G43270	Os02g0139400
AT5G46700	Os03g0100020
AT5G65880	Os03g0675700
AT2G25910	Os01g0566900
AT5G56760	Os05g0533500
AT5G01840	Os05g0324600
AT5G13890	Os11g0534100
AT5G48600	Os05g0497150
AT5G66190	Os02g0103800
AT1G48130	Os07g0638300
AT5G49665	Os04g0101800
AT2G36950	Os03g0152000
AT5G23190	Os10g0486100
AT3G51290	Os09g0538700
AT4G37480	Os03g0761700
AT2G39770	Os03g0268400
AT3G03920	Os11g0579800
AT5G60570	Os04g0619300
AT1G74530	Os08g0171000
AT5G15680	Os02g0830801
AT3G24110	Os05g0147300
AT5G06160	Os03g0717600
AT3G14205	Os03g0182400
AT5G20280	Os08g0301500
AT3G02300	Os03g0599600
AT5G49940	Os11g0181500
AT5G48870	Os05g0389300
AT4G16410	Os07g0607200
AT5G06900	Os06g0613600
AT3G15130	Os04g0686500
AT4G16765	Os10g0523100
AT3G14750	Os07g0508200
AT2G37990	Os04g0685100
AT5G09380	Os04g0394500
AT3G01150	Os03g0376900
AT5G16650	Os02g0693200
AT3G16000	Os05g0180400
AT2G35980	Os04g0685300
AT1G68590	Os04g0461100
AT1G60200	Os08g0416400
AT5G17070	Os06g0300700
AT5G32440	Os06g0642900
AT5G61970	Os08g0323000
AT2G32280	Os07g0545100
AT1G20770	Os04g0509200
AT3G63190	Os07g0570700
AT3G16890	Os12g0557800
AT4G37930	Os03g0738400
AT3G20570	Os02g0162200
AT3G53760	Os05g0154500
AT4G35490	Os10g0466200
AT5G13020	Os08g0328300
AT1G08560	Os03g0736500
AT3G09250	Os02g0788500
AT3G03900	Os07g0573100
AT5G24740	Os08g0116700
AT1G16080	Os08g0266300
AT5G17690	Os10g0324900
AT1G51550	Os08g0230300
AT3G08760	Os01g0822200
AT3G17465	Os01g0251100
AT5G37570	Os04g0414800
AT3G48460	Os03g0844600
AT1G28320	Os05g0497700
AT5G10730	Os02g0556100
AT1G33270	Os11g0546300
AT3G54660	Os03g0163300
AT1G05960	Os01g0898300
AT2G45000	Os01g0856600
AT3G16660	Os07g0674400
AT1G12330	Os03g0249100
AT3G11210	Os11g0708400
AT5G16420	Os06g0125300
AT5G01160	Os10g0494500
AT2G33100	Os06g0336500
AT3G07640	Os02g0582400
AT1G02260	Os03g0147400
AT4G11410	Os09g0570300
AT1G55580	Os02g0197300
AT4G34320	Os03g0199100
AT5G22370	Os02g0555000
AT5G49800	Os11g0245500
AT2G38580	Os03g0333000
AT3G54890	Os06g0320500
AT5G54650	Os07g0545500
AT4G13200	Os04g0513000
AT3G56290	Os01g0823600
AT5G04240	Os03g0151300
AT5G48450	Os01g0100400
AT5G19330	Os05g0398100
AT4G09620	Os03g0838900
AT5G17860	Os03g0656500
AT3G29290	Os03g0211600
AT4G13220	Os12g0276100
AT1G62750	Os04g0538100
AT5G27920	Os12g0552700
AT4G29490	Os02g0224400
AT1G12740	Os02g0675400
AT3G54210	Os03g0815400
AT1G20410	Os04g0561700
AT4G13010	Os09g0503100
AT5G50180	Os02g0594100
AT2G30370	Os01g0824500
AT1G71960	Os11g0177400
AT5G49820	Os01g0886900
AT5G64816	Os03g0185600
AT3G62370	Os03g0309000
AT1G05120	Os07g0511500
AT3G57790	Os09g0487600
AT5G40480	Os09g0565500
AT5G19740	Os01g0743300
AT1G79200	Os02g0170200
AT5G01920	Os05g0480000
AT5G11650	Os01g0199400
AT2G26300	Os05g0333200
AT3G11890	Os08g0378800
AT2G38720	Os05g0409400
AT1G33265	Os04g0577800
AT5G14760	Os02g0134400
AT2G44520	Os01g0527700
AT3G17470	Os05g0161200
AT4G08940	Os09g0473400
AT3G60360	Os01g0810000
AT2G42910	Os02g0714600
AT5G13460	Os03g0355700
AT5G05980	Os03g0111100
AT2G23360	Os04g0649200
AT5G26170	Os05g0537100
AT3G17090	Os03g0832400
AT1G76150	Os09g0544900
AT3G27100	Os01g0920200
AT1G34210	Os08g0174700
AT1G01180	Os09g0518900
AT3G48210	Os05g0110700
AT2G41080	Os03g0816600
AT4G03110	Os01g0938200
AT4G17760	Os06g0132600
AT1G73840	Os05g0513300
AT3G17800	Os03g0717900
AT5G20590	Os06g0659400
AT5G55560	Os07g0584100
AT3G27960	Os02g0708400
AT3G51580	Os05g0478200
AT5G57410	Os08g0242900
AT4G29070	Os07g0658000
AT3G50430	Os07g0120700
AT1G12910	Os02g0524600
AT3G17670	Os04g0674100
AT2G22120	Os11g0604600
AT1G09280	Os12g0563400
AT1G14520	Os06g0561000
AT1G10240	Os04g0443000
AT5G11450	Os01g0617900
AT1G73177	Os07g0633800
AT1G50920	Os07g0110200
AT5G41761	Os01g0221400
AT1G67630	Os12g0242900
AT5G11060	Os06g0646600
AT4G11610	Os04g0683800
AT5G67100	Os01g0868300
AT1G50900	Os07g0520800
AT4G19840	Os01g0158400
AT2G31840	Os05g0417200
AT2G03780	Os01g0265900
AT4G24160	Os09g0520200
AT1G60790	Os04g0508000
AT5G21990	Os07g0161000
AT1G32583	Os12g0472500
AT1G13680	Os03g0415200
AT3G60590	Os04g0534500
AT5G16620	Os04g0439900
AT5G44150	Os05g0564000
AT1G15000	Os05g0582800
AT3G01120	Os03g0376100
AT4G24900	Os09g0506900
AT1G34000	Os01g0589800
AT3G09010	Os03g0264300
AT2G32590	Os01g0532800
AT2G03500	Os01g0176700
AT2G29630	Os03g0679700
AT3G20320	Os01g0974000
AT5G33370	Os02g0617400
AT5G26040	Os06g0571100
AT3G48890	Os10g0502600
AT3G13600	Os10g0411500
AT5G07990	Os10g0320100
AT1G14780	Os02g0736300
AT3G15080	Os08g0377400
AT3G09220	Os12g0259800
AT5G52830	Os02g0265200
AT1G42470	Os04g0563801
AT3G27120	Os12g0443800
AT1G45474	Os02g0764500
AT4G28660	Os01g0938100
AT5G13050	Os07g0578600
AT3G14580	Os04g0618050
AT3G17940	Os10g0155500
AT5G11600	Os05g0596200
AT4G04955	Os04g0680400
AT4G34570	Os12g0446900
AT3G06960	Os01g0251000
AT1G69390	Os12g0498400
AT3G44160	Os05g0510200
AT2G01390	Os10g0358700
AT2G38290	Os05g0468700
AT2G26350	Os07g0608800
AT2G45460	Os03g0127600
AT1G21830	Os04g0690500
AT1G15660	Os01g0617700
AT3G53270	Os10g0493800
AT5G21170	Os03g0319100
AT5G57770	Os04g0498000
AT4G09650	Os02g0750100
AT2G20190	Os04g0507500
AT1G29520	Os01g0699900
AT5G62390	Os06g0104400
AT3G54460	Os01g0952200
AT1G19230	Os09g0438000
AT1G56500	Os03g0311300
AT3G13060	Os08g0556000
AT2G30780	Os05g0407900
AT5G11870	Os01g0197500
AT1G07830	Os06g0128500
AT5G08720	Os03g0837900
AT4G34350	Os03g0731900
AT4G02080	Os01g0338000
AT4G20130	Os05g0587200
AT1G08390	Os03g0684300
AT4G24175	Os04g0250700
AT4G24840	Os03g0849600
AT2G15240	Os09g0109500
AT4G28020	Os09g0428900
AT3G55550	Os12g0574700
AT2G31900	Os03g0747900
AT5G27950	Os11g0648100
AT4G26240	Os01g0559300
AT4G19900	Os07g0567300
AT5G53580	Os10g0517400
AT3G54050	Os03g0267300
AT2G35630	Os01g0816400
AT4G29860	Os06g0131100
AT5G54600	Os06g0683200
AT5G21040	Os04g0619700
AT3G63440	Os05g0374200
AT4G13250	Os01g0227100
AT4G14605	Os02g0602400
AT2G36840	Os09g0570900
AT1G02410	Os03g0718600
AT2G39260	Os02g0631500
AT5G08580	Os02g0221800
AT4G35140	Os10g0544500
AT1G68360	Os01g0132766
AT5G58100	Os02g0469200
AT2G38750	Os05g0382600
AT5G16060	Os03g0257900
AT1G04730	Os03g0264800
AT5G11620	Os06g0554100
AT1G79790	Os11g0300400
AT3G11460	Os01g0819800
AT3G06120	Os05g0597000
AT2G33150	Os02g0817700
AT5G56270	Os08g0499300
AT3G55370	Os07g0236700
AT3G49070	Os03g0148000
AT3G54390	Os09g0558200
AT3G05240	Os08g0511000
AT3G49590	Os02g0644500
AT5G55000	Os03g0157500
AT4G38040	Os02g0187200
AT1G72710	Os05g0593800
AT1G03530	Os05g0502800
AT3G29310	Os05g0512400
AT4G36220	Os10g0512400
AT2G27460	Os05g0443300
AT4G37580	Os07g0116600
AT2G20540	Os05g0439300
AT2G41760	Os05g0387900
AT1G63910	Os08g0151300
AT4G25120	Os07g0492100
AT3G53130	Os10g0546600
AT5G11520	Os01g0760600
AT2G30695	Os09g0515400
AT2G14530	Os07g0498900
AT3G58730	Os04g0643100
AT5G53310	Os01g0621700
AT4G16510	Os02g0662200
AT2G24220	Os09g0557500
AT2G01460	Os04g0280200
AT4G18540	Os01g0613100
AT1G14060	Os03g0647400
AT2G30600	Os05g0345500
AT1G68490	Os12g0600701
AT1G54385	Os11g0580000
AT5G22620	Os11g0150100
AT4G14590	Os11g0171400
AT5G45950	Os02g0110000
AT1G53460	Os01g0203300
AT4G22260	Os04g0668900
AT5G11500	Os01g0750500
AT2G26800	Os01g0269000
AT5G57880	Os08g0555800
AT5G10920	Os03g0305500
AT5G12040	Os03g0175600
AT1G08460	Os05g0440250
AT4G34090	Os03g0109700
AT3G56310	Os07g0679300
AT4G35590	Os04g0564000
AT5G49320	Os01g0253400
AT1G48760	Os01g0512200
AT5G11780	Os01g0600300
AT5G52910	Os05g0210500
AT5G54520	Os02g0319800
AT4G22758	Os02g0448600
AT5G56130	Os09g0298400
AT3G48560	Os02g0510200
AT1G17410	Os02g0565100
AT3G62600	Os05g0156500
AT5G15750	Os04g0662100
AT5G16520	Os01g0100500
AT2G21820	Os08g0385000
AT5G17280	Os09g0530900
AT1G47640	Os03g0766000
AT3G13780	Os06g0565300
AT5G22450	Os01g0967100
AT2G03870	Os08g0177700
AT3G45100	Os07g0270950
AT5G37055	Os03g0367800
AT5G26230	Os05g0390600
AT1G13580	Os02g0581300
AT1G55480	Os07g0171100
AT5G09880	Os10g0439600
AT3G02090	Os03g0212700
AT4G39120	Os07g0191000
AT5G65740	Os03g0726900
AT5G60710	Os02g0806700
AT5G48370	Os09g0517700
AT2G04700	Os09g0249900
AT5G20140	Os06g0597900
AT5G60850	Os02g0726300
AT5G36210	Os06g0215300
AT1G13700	Os07g0604000
AT3G30340	Os06g0109200
AT4G28560	Os06g0627500
AT2G38480	Os05g0344400
AT5G01340	Os03g0292200
AT4G31010	Os08g0174900
AT5G13390	Os11g0528200
AT1G07910	Os07g0191700
AT3G55400	Os03g0209600
AT1G18100	Os06g0498800
AT1G31930	Os11g0206700
AT4G08320	Os04g0690300
AT1G78080	Os02g0752800
AT2G29530	Os07g0243100
AT5G26742	Os03g0827700
AT2G28910	Os09g0103700
AT3G55420	Os05g0459300
AT4G31200	Os06g0682700
AT1G56450	Os09g0515200
AT1G35620	Os04g0432500
AT3G10150	Os01g0941800
AT1G10030	Os12g0633200
AT5G51130	Os08g0540500
AT1G20510	Os03g0132000
AT1G19990	Os03g0249900
AT1G25540	Os09g0306700
AT4G15940	Os03g0829000
AT1G34355	Os11g0171700
AT4G29590	Os01g0712600
AT5G36890	Os01g0897600
AT1G24040	Os04g0465500
AT4G34940	Os09g0536200
AT5G20070	Os06g0141166
AT2G06050	Os08g0459600
AT4G33410	Os10g0393100
AT1G04950	Os01g0510800
AT1G31480	Os08g0110700
AT5G37850	Os12g0600400
AT3G02820	Os02g0762200
AT2G44420	Os06g0618150
AT1G14620	Os06g0300600
AT5G15290	Os06g0231050
AT3G51680	Os03g0299200
AT5G37710	Os06g0256300
AT4G33380	Os02g0761600
AT3G12640	Os08g0504600
AT4G36250	Os04g0540600
AT4G28390	Os05g0302700
AT4G01037	Os05g0571100
AT4G32430	Os07g0670000
AT5G13560	Os03g0281300
AT5G20490	Os03g0686300
AT4G34850	Os07g0411300
AT1G72820	Os10g0397800
AT2G21470	Os07g0586500
AT1G06240	Os01g0214400
AT3G55620	Os07g0639800
AT2G48120	Os05g0393400
AT2G03420	Os03g0210700
AT5G62000	Os01g0927600
AT1G35420	Os05g0429500
AT5G61540	Os04g0549300
AT2G44620	Os07g0222800
AT1G53210	Os01g0212400
AT5G02860	Os07g0590600
AT3G25910	Os01g0612600
AT5G57510	Os08g0448100
AT4G15850	Os02g0795900
AT2G47770	Os05g0151200
AT2G23140	Os08g0110500
AT3G22210	Os04g0657900
AT5G11550	Os05g0559350
AT4G24730	Os07g0688000
AT3G14930	Os01g0622300
AT2G13840	Os03g0192000
AT2G01890	Os03g0238600
AT5G45900	Os01g0614900
AT2G26710	Os02g0204700
AT5G49570	Os07g0497400
AT2G01210	Os01g0514700
AT4G32980	Os02g0226600
AT1G07740	Os05g0548600
AT5G45920	Os01g0214200
AT2G37230	Os02g0110400
AT1G53000	Os05g0561500
AT5G42220	Os07g0498800
AT4G37810	Os07g0132300
AT2G17640	Os03g0133900
AT3G16560	Os04g0403701
AT1G64970	Os02g0701600
AT1G69020	Os09g0475700
AT4G26180	Os02g0226300
AT3G21540	Os03g0151700
AT3G51930	Os01g0946100
AT2G44870	Os10g0569000
AT5G62020	Os08g0546800
AT5G60940	Os03g0754900
AT2G46270	Os05g0569300
AT4G36790	Os03g0809100
AT2G38680	Os03g0648900
AT1G72090	Os04g0434300
AT4G10330	Os01g0886500
AT2G27020	Os05g0490800
AT2G06000	Os04g0446100
AT1G10180	Os07g0568000
AT1G48270	Os06g0199800
AT5G46630	Os02g0690700
AT5G53930	Os07g0107900
AT2G21710	Os07g0134700
AT2G44060	Os03g0843300
AT1G04900	Os01g0911900
AT1G26330	Os09g0101800
AT3G22660	Os07g0475800
AT4G15470	Os05g0402300
AT2G18760	Os01g0102800
AT3G47830	Os06g0237900
AT5G48520	Os06g0186500
AT5G02140	Os11g0706600
AT5G37670	Os06g0253100
AT1G68070	Os02g0735900
AT3G20800	Os04g0613400
AT3G17300	Os12g0566100
AT1G51650	Os08g0250200
AT1G36310	Os02g0750500
AT2G26470	Os06g0470800
AT4G20760	Os12g0609500
AT1G08660	Os11g0572400
